Language Task Size Select_size Model Metric Value
bdg surSeg 1500 500 transformer recall 0.14365
bdg surSeg 1500 500 transformer f1 0.13861666666666667
bdg surSeg 1500 525 transformer precision 0.14366666666666666
bdg surSeg 1500 525 transformer recall 0.13833333333333334
bdg surSeg 1500 525 transformer f1 0.1396
bdg surSeg 1500 550 transformer precision 0.12288333333333333
bdg surSeg 1500 550 transformer recall 0.12301666666666666
bdg surSeg 1500 550 transformer f1 0.12100000000000001
bdg surSeg 1500 575 transformer precision 0.13526666666666667
bdg surSeg 1500 575 transformer recall 0.13666666666666666
bdg surSeg 1500 575 transformer f1 0.13383333333333333
bdg surSeg 1500 600 transformer precision 0.14
bdg surSeg 1500 600 transformer recall 0.14335
bdg surSeg 1500 600 transformer f1 0.13963333333333333
bdg surSeg 1500 625 transformer precision 0.13223333333333334
bdg surSeg 1500 625 transformer recall 0.13168333333333335
bdg surSeg 1500 625 transformer f1 0.13040000000000002
bdg surSeg 1500 650 transformer precision 0.13441666666666668
bdg surSeg 1500 650 transformer recall 0.13723333333333332
bdg surSeg 1500 650 transformer f1 0.13386666666666666
bdg surSeg 1500 675 transformer precision 0.14021666666666668
bdg surSeg 1500 675 transformer recall 0.14555
bdg surSeg 1500 675 transformer f1 0.14068333333333333
bdg surSeg 1500 700 transformer precision 0.12845
bdg surSeg 1500 700 transformer recall 0.12836666666666666
bdg surSeg 1500 700 transformer f1 0.12715
bdg surSeg 1500 725 transformer precision 0.14246666666666666
bdg surSeg 1500 725 transformer recall 0.1422
bdg surSeg 1500 725 transformer f1 0.14025
bdg surSeg 1500 750 transformer precision 0.14136666666666667
bdg surSeg 1500 750 transformer recall 0.14278333333333335
bdg surSeg 1500 750 transformer f1 0.14013333333333333
bdg surSeg 1500 775 transformer precision 0.14203333333333332
bdg surSeg 1500 775 transformer recall 0.1392
bdg surSeg 1500 775 transformer f1 0.13858333333333334
bdg surSeg 1500 800 transformer precision 0.15035
bdg surSeg 1500 800 transformer recall 0.15166666666666667
bdg surSeg 1500 800 transformer f1 0.14895
bdg surSeg 1500 825 transformer precision 0.15305
bdg surSeg 1500 825 transformer recall 0.15365
bdg surSeg 1500 825 transformer f1 0.15158333333333332
bdg surSeg 1500 850 transformer precision 0.15371666666666667
bdg surSeg 1500 850 transformer recall 0.1545
bdg surSeg 1500 850 transformer f1 0.15175
bdg surSeg 1500 875 transformer precision 0.14806666666666665
bdg surSeg 1500 875 transformer recall 0.1417
bdg surSeg 1500 875 transformer f1 0.14286666666666667
bdg surSeg 1500 900 transformer precision 0.15748333333333334
bdg surSeg 1500 900 transformer recall 0.15528333333333333
bdg surSeg 1500 900 transformer f1 0.15376666666666666
bdg surSeg 1500 925 transformer precision 0.1474
bdg surSeg 1500 925 transformer recall 0.14675
bdg surSeg 1500 925 transformer f1 0.14470000000000002
bdg surSeg 2000 0 transformer precision 0.12635000000000002
bdg surSeg 2000 0 transformer recall 0.1244
bdg surSeg 2000 0 transformer f1 0.1232
bdg surSeg 2000 25 transformer precision 0.1268
bdg surSeg 2000 25 transformer recall 0.12163333333333333
bdg surSeg 2000 25 transformer f1 0.12161666666666666
bdg surSeg 2000 50 transformer precision 0.11535
bdg surSeg 2000 50 transformer recall 0.11686666666666666
bdg surSeg 2000 50 transformer f1 0.11376666666666667
bdg surSeg 2000 75 transformer precision 0.12728333333333333
bdg surSeg 2000 75 transformer recall 0.1241
bdg surSeg 2000 75 transformer f1 0.12329999999999999
bdg surSeg 2000 100 transformer precision 0.134
bdg surSeg 2000 100 transformer recall 0.1308
bdg surSeg 2000 100 transformer f1 0.13035
bdg surSeg 2000 125 transformer precision 0.12079999999999999
bdg surSeg 2000 125 transformer recall 0.11941666666666666
bdg surSeg 2000 125 transformer f1 0.11825000000000001
bdg surSeg 2000 150 transformer precision 0.1333
bdg surSeg 2000 150 transformer recall 0.13721666666666665
bdg surSeg 2000 150 transformer f1 0.1327
bdg surSeg 2000 175 transformer precision 0.12493333333333334
bdg surSeg 2000 175 transformer recall 0.1272
bdg surSeg 2000 175 transformer f1 0.12394999999999999
bdg surSeg 2000 200 transformer precision 0.13678333333333334
bdg surSeg 2000 200 transformer recall 0.13218333333333335
bdg surSeg 2000 200 transformer f1 0.13236666666666666
bdg surSeg 2000 225 transformer precision 0.13618333333333332
bdg surSeg 2000 225 transformer recall 0.13661666666666666
bdg surSeg 2000 225 transformer f1 0.13415
bdg surSeg 2000 250 transformer precision 0.14216666666666666
bdg surSeg 2000 250 transformer recall 0.13606666666666667
bdg surSeg 2000 250 transformer f1 0.13673333333333335
bdg surSeg 2000 275 transformer precision 0.12826666666666667
bdg surSeg 2000 275 transformer recall 0.13165
bdg surSeg 2000 275 transformer f1 0.12768333333333334
bdg surSeg 2000 300 transformer precision 0.133
bdg surSeg 2000 300 transformer recall 0.12886666666666666
bdg surSeg 2000 300 transformer f1 0.12885
bdg surSeg 2000 325 transformer precision 0.12563333333333332
bdg surSeg 2000 325 transformer recall 0.12856666666666666
bdg surSeg 2000 325 transformer f1 0.12471666666666667
bdg surSeg 2000 350 transformer precision 0.1343
bdg surSeg 2000 350 transformer recall 0.13111666666666666
bdg surSeg 2000 350 transformer f1 0.13095
bdg surSeg 2000 375 transformer precision 0.1404
bdg surSeg 2000 375 transformer recall 0.1389
bdg surSeg 2000 375 transformer f1 0.13741666666666666
bdg surSeg 2000 400 transformer precision 0.13688333333333333
bdg surSeg 2000 400 transformer recall 0.13585
bdg surSeg 2000 400 transformer f1 0.13443333333333335
bdg surSeg 2000 425 transformer precision 0.14388333333333334
bdg surSeg 2000 425 transformer recall 0.14336666666666667
bdg surSeg 2000 425 transformer f1 0.14125000000000001
bdg surSeg 2000 450 transformer precision 0.13438333333333333
bdg surSeg 2000 450 transformer recall 0.13695
bdg surSeg 2000 450 transformer f1 0.13348333333333334
bdg surSeg 2000 475 transformer precision 0.13888333333333333
bdg surSeg 2000 475 transformer recall 0.14058333333333334
bdg surSeg 2000 475 transformer f1 0.13735
bdg surSeg 2000 500 transformer precision 0.13755
bdg surSeg 2000 500 transformer recall 0.14271666666666666
bdg surSeg 2000 500 transformer f1 0.13693333333333332
